F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,category
6081,1430,13,6,0.4897435897435897,0.8953488372093024,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,3426,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7861,2299,8,6,0.7686567164179104,0.9333333333333332,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,10576,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
7861,2299,8,6,0.6865671641791045,0.9333333333333332,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,10576,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
7485,2106,7,46,0.3308823529411764,0.21,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5953,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
10399,3481,2,46,0.6,0.3108108108108108,0.6842105263157895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.0,7744,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,close
10399,3481,2,46,0.7478260869565218,0.3108108108108108,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.0,4780,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,open
9608,3083,21,46,0.1316725978647686,0.3555555555555555,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,6953,0,126,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
9869,3180,15,46,0.4307116104868914,0.2727272727272727,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,6065,0,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4870,1101,4,46,0.7319587628865979,0.34375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.25,0.1048601512534388,-0.5,0.1048601512534388,-1.0,2215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4870,1101,4,46,0.4742268041237113,0.34375,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.125,0.0394932537966166,-0.75,0.0394932537966166,-1.0,2215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,69,46,0.9970326409495548,0.7852062588904695,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.25,0.1048601512534388,-0.5,0.1048601512534388,-0.5,11106,0,408,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,open
3629,562,69,46,0.4562314540059347,0.7852062588904695,0.2413793103448276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.5,2517,0,408,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
3629,562,69,46,0.9859050445103856,0.7852062588904695,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,PERFORMANCE,DM_GC,1,1.0,1.0,0.1677679897339876,1.0,0.1677679897339876,-0.5,2579,0,408,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
3629,562,69,46,0.4695845697329376,0.7852062588904695,0.9310344827586208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,-0.5,5810,0,408,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
5766,1361,1,46,0.6790123456790124,0.392156862745098,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.6666666666666666,0.0394932537966166,0.3333333333333333,0.0394932537966166,-1.0,995,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
3629,562,13,46,0.6469465648854962,0.3941176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,1.0,2828,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
3629,562,13,46,0.2442748091603053,0.3941176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5079,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4849,1098,6,46,0.2840095465393795,0.8317307692307693,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-1.0,10785,0,189,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
4597,988,2,46,0.6262626262626263,0.4242424242424242,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,-1.0,1942,0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
13761,4859,11,46,0.6741214057507987,0.7792207792207793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.125,0.1130436904174885,-0.75,0.1130436904174885,-1.0,1127,0,221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
13761,4859,11,46,0.6725239616613419,0.7792207792207793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.125,0.1130436904174885,-0.75,0.1130436904174885,-1.0,3833,0,221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
13761,4859,11,46,0.670926517571885,0.7792207792207793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.125,0.1130436904174885,-0.75,0.1130436904174885,-1.0,3833,0,221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
13761,4859,11,46,0.4536741214057508,0.7792207792207793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,11106,0,221,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
13761,4859,11,46,0.7348242811501597,0.7792207792207793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,11106,0,221,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
4849,1098,14,46,0.9889135254988912,0.5531135531135531,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,163,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
8465,2703,11,1,0.987460815047022,0.8888888888888888,0.8461538461538461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.125,0.4250676555271278,-0.75,0.4250676555271278,-1.0,7619,0,264,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7548,2129,6,98,0.3114754098360656,0.2592592592592592,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,17,132,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7548,2129,37,98,0.4249422632794457,0.4007633587786259,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.125,0.0394932537966166,-0.75,0.0394932537966166,-1.0,3374,17,332,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7548,2129,37,98,0.441108545034642,0.4007633587786259,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,3374,17,332,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7548,2129,37,98,0.2840646651270208,0.4007633587786259,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,8676,17,332,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,open
7548,2129,37,98,0.3579676674364896,0.4007633587786259,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,3056,17,332,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7548,2129,37,98,0.3394919168591224,0.4007633587786259,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,8676,17,332,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,open
8477,2712,5,98,0.3875,0.4285714285714285,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5822,17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
10273,3457,6,98,0.367816091954023,0.46,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,8030,17,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7548,2129,9,98,0.2571428571428571,0.1666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5045,17,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12159,4207,13,98,0.2016460905349794,0.8260869565217391,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,0.0,9504,17,363,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,close
7624,2176,5,98,0.4848484848484848,0.7272727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.2307692307692307,0.1048601512534388,-0.2307692307692307,0.1048601512534388,0.0,4969,17,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4850,1098,20,98,0.1228448275862068,0.6952789699570815,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,0.0,11106,17,275,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7624,2176,5,98,0.4848484848484848,0.7272727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.2307692307692307,0.1048601512534388,-0.2307692307692307,0.1048601512534388,0.0,4969,17,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4850,1098,5,98,0.4666666666666667,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5079,17,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
11089,3661,19,98,0.3745318352059925,0.4968553459119497,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,8434,17,101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,open
11089,3661,19,98,0.4344569288389513,0.4968553459119497,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,8434,17,101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,open
11089,3661,19,98,0.449438202247191,0.4968553459119497,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,8434,17,101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,open
4850,1098,17,98,0.8062360801781737,0.2703583061889251,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-0.6666666666666666,5813,17,1529,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4850,1098,17,98,0.8574610244988864,0.2703583061889251,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-0.6666666666666666,5813,17,1529,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4850,1098,17,98,0.7461024498886414,0.2703583061889251,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0909090909090909,0.4250676555271278,-0.8181818181818182,0.4250676555271278,-0.6666666666666666,5813,17,1529,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4850,1098,17,98,0.2583518930957684,0.2703583061889251,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0909090909090909,0.4250676555271278,-0.8181818181818182,0.4250676555271278,-0.6666666666666666,5773,17,1529,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4850,1098,17,98,0.1447661469933185,0.2703583061889251,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-0.6666666666666666,11106,17,1529,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,open
4850,1098,17,98,0.2850779510022271,0.2703583061889251,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0909090909090909,0.4250676555271278,-0.8181818181818182,0.4250676555271278,-0.6666666666666666,5773,17,1529,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
12277,4279,11,98,0.25,0.3488372093023256,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.1677679897339876,1.0,0.1677679897339876,1.0,2513,17,317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
12277,4279,11,98,0.235576923076923,0.3488372093023256,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.1677679897339876,1.0,0.1677679897339876,1.0,2513,17,317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
7485,2106,15,98,0.2564102564102564,0.4464285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,9622,17,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,close
9655,3100,17,98,0.8984375,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,2,1.0,0.4,0.1048601512534388,-0.2,0.1048601512534388,1.0,5810,17,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
9655,3100,17,98,0.80859375,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,5810,17,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
9655,3100,17,98,0.83984375,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,5810,17,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
9655,3100,17,98,0.87109375,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,5810,17,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
12277,4279,21,98,0.3186813186813186,0.6818181818181818,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,9622,17,129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,close
4850,1098,12,98,0.6,0.3475609756097561,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,1.0,5206,17,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4641,1015,16,98,0.5547945205479452,0.3368983957219251,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,1986,17,196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
4872,1101,3,98,0.4827586206896552,0.6896551724137931,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,2217,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
7655,2191,4,98,0.2389937106918239,0.5227272727272727,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5000,17,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7655,2191,2,98,0.6097560975609756,1.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,5000,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7655,2191,5,98,0.208955223880597,0.425,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,5000,17,108,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7655,2191,15,98,0.6274509803921569,0.3625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,5000,17,188,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
7655,2191,3,98,0.5,0.9545454545454546,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,5000,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
7655,2191,6,98,0.2,0.3605442176870748,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5000,17,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
3863,750,16,98,0.4900662251655629,0.372972972972973,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,1208,17,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,open
