F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,category
7548,1065,37,99,0.3371559633027522,0.3962264150943396,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,6573,168,231,0,0,0,0,0,0,0,1,1,0,1,0,1,0,open
8477,1648,5,99,0.3875,0.4285714285714285,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,3719,168,52,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
10273,2393,6,99,0.367816091954023,0.46,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,5927,168,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7548,1065,9,99,0.2571428571428571,0.1666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2942,168,127,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12159,3143,13,99,0.2016460905349794,0.8260869565217391,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,7401,168,73,0,0,0,0,0,0,0,1,1,0,0,0,1,1,close
7624,1112,5,99,0.4848484848484848,0.7272727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,2866,168,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4850,34,20,99,0.1228448275862068,0.6952789699570815,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,9003,168,275,1,0,0,0,1,0,0,0,1,0,0,0,1,1,open
7624,1112,5,99,0.4848484848484848,0.7272727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,2866,168,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4850,34,5,99,0.4545454545454545,0.4772727272727273,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2976,168,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
11089,2597,19,99,0.3831417624521073,0.4591194968553459,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,6331,168,339,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
11089,2597,19,99,0.4444444444444444,0.4591194968553459,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,6331,168,339,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
11089,2597,19,99,0.4597701149425287,0.4591194968553459,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,6331,168,339,0,0,0,0,0,0,0,1,0,0,0,0,1,0,open
4850,34,17,99,0.7973568281938326,0.2875816993464052,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-0.6666666666666666,3710,168,487,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
4850,34,17,99,0.8480176211453745,0.2875816993464052,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-0.6666666666666666,3710,168,487,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
4850,34,17,99,0.737885462555066,0.2875816993464052,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.2222222222222222,0.3518318831535469,-0.5555555555555556,0.3518318831535469,-0.6666666666666666,3710,168,487,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
4850,34,17,99,0.2555066079295154,0.2875816993464052,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.2222222222222222,0.3518318831535469,-0.5555555555555556,0.3518318831535469,-0.6666666666666666,3670,168,487,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
4850,34,17,99,0.1431718061674008,0.2875816993464052,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.6666666666666666,9003,168,487,1,0,1,0,1,0,0,0,1,0,1,0,1,1,open
4850,34,17,99,0.2819383259911894,0.2875816993464052,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.2222222222222222,0.3518318831535469,-0.5555555555555556,0.3518318831535469,-0.6666666666666666,3670,168,487,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
12277,3215,11,99,0.2535885167464115,0.3565891472868217,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,410,168,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,close
12277,3215,11,99,0.2392344497607655,0.3565891472868217,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,410,168,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,close
7485,1042,15,99,0.2564102564102564,0.4464285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,7519,168,171,0,0,0,0,0,0,0,1,1,0,0,0,1,1,close
9655,2036,17,99,0.8984375,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,2,1.0,0.4,0.0837600739859955,-0.2,0.0837600739859955,1.0,3707,168,106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
9655,2036,17,99,0.75,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,3707,168,106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
9655,2036,17,99,0.78125,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,3707,168,106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
9655,2036,17,99,0.8125,0.582089552238806,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,3707,168,106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
12277,3215,21,99,0.3413173652694611,0.5287356321839081,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,7519,168,79,0,0,0,0,0,0,0,1,0,0,0,0,1,1,close
4850,34,12,99,0.8875968992248062,0.3515151515151515,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,1.0,3710,168,176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
4850,34,12,99,0.5930232558139535,0.3515151515151515,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,1.0,3103,168,176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4872,37,3,99,0.4827586206896552,0.6896551724137931,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,114,168,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
7655,1127,4,99,0.2416107382550335,0.55,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2897,168,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7655,1127,2,99,0.6097560975609756,1.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,2897,168,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7655,1127,4,99,0.2372881355932203,0.3026315789473684,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2897,168,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7655,1127,15,99,0.6274509803921569,0.3625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,2897,168,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
7655,1127,3,99,0.5319148936170213,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,2897,168,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7655,1127,6,99,0.2,0.3605442176870748,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2897,168,172,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
7205,812,4,99,0.6,0.6666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,2447,168,92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,31,99,0.4488188976377952,0.3766233766233766,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,-1.0,654,168,300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,31,99,0.4671916010498688,0.3766233766233766,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,654,168,300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,31,99,0.3097112860892388,0.3766233766233766,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,654,168,300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,31,99,0.3727034120734908,0.3766233766233766,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,654,168,300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,31,99,0.3517060367454068,0.3766233766233766,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,654,168,300,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
5412,137,23,99,0.0968586387434555,0.1433566433566433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.6,654,168,77,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
5022,109,7,99,0.4235294117647059,1.3666666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,264,168,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
5412,137,5,99,0.5223880597014925,1.4782608695652173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,654,168,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7655,1127,15,99,0.5117540687160941,0.1879895561357702,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,1.0,1.0,0.3518318831535469,1.0,0.3518318831535469,-0.5,2897,168,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
7655,1127,15,99,0.3707052441229656,0.1879895561357702,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.5,2897,168,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
7655,1127,15,99,0.6582278481012658,0.1879895561357702,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.5,2897,168,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
7655,1127,15,99,0.6148282097649186,0.1879895561357702,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.5,2897,168,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
7790,1209,11,99,0.4440677966101695,0.25,0.4102564102564102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-1.0,3032,168,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7790,1209,11,99,0.9355932203389832,0.25,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,3032,168,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7790,1209,11,99,0.447457627118644,0.25,0.4358974358974359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,3032,168,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7790,1209,11,99,0.9322033898305084,0.25,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,3032,168,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12277,3215,7,99,0.6568627450980392,0.6538461538461539,0.5317460317460317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,SF_SWITCH_NO_DEFAULT,2,1.0,1.0,0.3518318831535469,1.0,0.3518318831535469,1.0,5516,168,50,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8468,1639,16,99,0.7677725118483413,0.6651982378854625,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,STYLE,FE_FLOATING_POINT_EQUALITY,3,1.0,1.0,0.3518318831535469,1.0,0.3518318831535469,1.0,3710,168,520,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8468,1639,15,99,0.8529411764705882,0.325,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,1.0,1.0,0.3518318831535469,1.0,0.3518318831535469,1.0,3710,168,303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
8468,1639,15,99,0.213235294117647,0.325,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,8816,168,303,1,0,0,0,1,0,0,0,0,0,0,0,1,1,close
11540,2729,15,99,0.1884057971014492,0.1883408071748878,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,8816,168,236,1,0,0,0,1,0,0,0,1,0,0,0,1,1,close
11540,2729,15,99,0.1826086956521739,0.1883408071748878,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,1.0,0.0507433447509164,1.0,0.0507433447509164,1.0,8816,168,236,1,0,0,0,1,0,0,0,1,0,0,0,1,1,close
6029,353,4,99,0.4594594594594595,0.4222222222222222,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,1.0,0.1653681910833421,1.0,0.1653681910833421,1.0,1271,168,15,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
6029,353,4,99,0.4864864864864865,0.4222222222222222,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,1.0,0.1653681910833421,1.0,0.1653681910833421,1.0,665,168,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,close
11331,2669,27,99,0.6336302895322939,0.1052631578947368,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.4285714285714285,1342,168,749,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
11331,2669,27,99,0.5434298440979956,0.1052631578947368,0.9090909090909092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,-0.4285714285714285,5516,168,749,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11331,2669,27,99,0.1024498886414253,0.1052631578947368,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.4285714285714285,6573,168,749,0,0,0,0,0,0,0,1,1,0,1,0,1,0,open
5711,268,7,99,0.4666666666666667,1.2424242424242424,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,953,168,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
11540,2729,9,99,0.7220708446866485,0.66,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.2,1342,168,192,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11540,2729,9,99,0.1852861035422343,0.66,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.2,9003,168,192,1,0,1,0,1,1,0,1,1,0,0,0,1,1,open
10183,2185,9,99,0.959409594095941,0.1840796019900497,0.4090909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.2,3710,168,178,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
10183,2185,9,99,0.2361623616236162,0.1840796019900497,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.2,5670,168,178,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
10182,2185,20,46,0.1361702127659574,0.652542372881356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,5663,325,224,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
7861,1235,8,99,0.1785714285714285,0.1538461538461538,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,168,358,1,0,0,0,1,0,0,1,1,0,0,0,1,1,open
