F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
9294,1492,24,1036,0.1954397394136807,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,92,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,close
9294,1492,24,1036,0.498371335504886,0.2281553398058252,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,92,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,close
9294,1492,24,1036,0.98371335504886,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,close
9294,1492,24,1036,0.96742671009772,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,close
9294,1492,24,1036,0.986970684039088,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,92,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,close
9294,1492,24,1036,0.970684039087948,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,92,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,close
4708,587,0,1036,0.9344262295081968,0.896551724137931,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,NM_CLASS_NAMING_CONVENTION,2,0.0,0.0,0.278234513135999,-1.0,0.278234513135999,-1.0,12043,268,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,open
7081,1070,11,148,0.4011627906976744,0.1574803149606299,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,5349,276,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,open
7081,1070,11,148,0.3953488372093023,0.1574803149606299,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-0.6444444444444445,0.054411266302256,-1.0,5349,276,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,open
5056,652,1,148,0.891583452211127,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,1.0,0.16,0.278234513135999,-0.64,0.278234513135999,0.1111111111111111,8122,276,292,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,close
5056,652,1,148,0.6134094151212554,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,1.0,0.16,0.278234513135999,-0.64,0.278234513135999,0.1111111111111111,8122,276,292,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,close
5056,652,1,148,0.8373751783166904,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,0.1111111111111111,8122,276,292,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,open
5056,652,1,148,0.1141226818830242,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.0,0.054411266302256,-1.0,0.054411266302256,0.1111111111111111,5899,276,292,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,open
5056,652,1,148,0.2453637660485021,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0131578947368421,0.054411266302256,-0.9736842105263158,0.054411266302256,0.1111111111111111,2603,276,292,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,open
5056,652,1,148,0.2339514978601997,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0131578947368421,0.054411266302256,-0.9736842105263158,0.054411266302256,0.1111111111111111,4109,276,292,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,open
5056,652,1,148,0.333095577746077,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.6,0.2987971230158731,0.2,0.2987971230158731,0.1111111111111111,8122,276,292,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,close
5056,652,1,148,0.3352353780313837,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.6,0.2987971230158731,0.2,0.2987971230158731,0.1111111111111111,2603,276,292,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,close
5056,652,1,148,0.3076557299096528,0.075438596491228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.6,0.2987971230158731,0.2,0.2987971230158731,0.1111111111111111,2603,276,292,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,close
2458,134,130,148,0.5379146919431279,0.0830564784053156,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,2,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-0.3333333333333333,11700,276,1124,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,open
2458,134,130,148,0.4928909952606635,0.0830564784053156,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-0.3333333333333333,11700,276,1124,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,close
2791,190,5,148,0.0866025166543301,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.5544041450777202,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.1,0.0653943199930746,-0.8,0.0653943199930746,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.1125092524056254,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2988,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.1310140636565507,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,2,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.198741672834937,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,1,-1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.197261287934863,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.4729829755736491,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.7994078460399704,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,2,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
2791,190,5,148,0.3926720947446336,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,-1.0,0.0,0.0653943199930746,-1.0,0.0653943199930746,-1.0,1342,276,2313,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
2791,190,5,148,0.3811991117690599,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,1342,276,2313,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
2791,190,5,148,0.3893412287194671,0.0277296360485268,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,3240,276,2313,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,open
3373,342,9,148,0.9814323607427056,0.1807692307692307,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.9708222811671088,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.896551724137931,0.1807692307692307,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.8885941644562334,0.1807692307692307,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.2281167108753315,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,3859,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.2175066312997347,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.6525198938992043,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.6445623342175066,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.7374005305039788,0.1807692307692307,0.3428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.7294429708222812,0.1807692307692307,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.5649867374005305,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.5596816976127321,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.3395225464190981,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5843,276,363,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,open
3373,342,9,148,0.3315649867374005,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.4641909814323607,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2065,276,363,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,open
3373,342,9,148,0.2360742705570291,0.1807692307692307,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,RR_NOT_CHECKED,3,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-1.0,10952,276,363,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,open
6197,878,13,148,0.546594982078853,0.1788413098236775,0.2352941176470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,-1.0,0.0,0.0653943199930746,-1.0,0.0653943199930746,-1.0,5843,276,503,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
6197,878,13,148,0.6666666666666666,0.1788413098236775,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,-1.0,9178,276,503,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,open
6197,878,13,148,0.543010752688172,0.1788413098236775,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,5843,276,503,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
6197,878,13,148,0.6953405017921147,0.1788413098236775,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,5843,276,503,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
2929,215,1,148,0.6945812807881774,0.3286713286713286,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,1197,276,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
1952,41,2,148,0.5183823529411765,0.1064814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,5899,276,93,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
1952,41,2,148,0.4669117647058823,0.1064814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,5899,276,93,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
1952,41,2,148,0.9044117647058824,0.1064814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,5899,276,93,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
1952,41,2,148,0.7886029411764706,0.1064814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,5899,276,93,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
2249,90,1,148,0.5506607929515418,0.1129943502824858,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,4254,276,10,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
2249,90,1,148,0.8634361233480177,0.1129943502824858,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,4254,276,10,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
2249,90,1,148,0.7268722466960352,0.1129943502824858,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,BAD_PRACTICE,DM_EXIT,3,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-1.0,4254,276,10,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,open
5056,652,16,17,0.4600760456273764,0.1945945945945946,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,5680,3,146,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,open
5056,652,16,17,0.6159695817490495,0.1945945945945946,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,-1.0,5680,3,146,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,open
7255,1100,43,84,0.4415584415584415,0.0837837837837837,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,5265,160,174,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,open
7255,1100,43,84,0.6558441558441559,0.0837837837837837,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,5629,160,174,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,open
5214,697,6,84,0.5182291666666666,0.1013824884792626,0.1571969696969697,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,5870,160,97,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,open
5214,697,6,84,0.2421875,0.1013824884792626,0.1785714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,5870,160,97,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,open
5214,697,6,84,0.640625,0.1013824884792626,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,5870,160,97,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,open
